datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered
28-01-2012 10:00,1,0,0,1,10.66,13.635,70,8.9981,27,164
28-01-2012 11:00,1,0,0,1,12.3,15.15,56,8.9981,55,241
28-01-2012 12:00,1,0,0,1,12.3,14.395,61,19.0012,70,244
28-01-2012 13:00,1,0,0,1,13.94,15.91,57,16.9979,80,293
28-01-2012 14:00,1,0,0,1,15.58,19.695,50,26.0027,123,239
28-01-2012 15:00,1,0,0,1,16.4,20.455,47,22.0028,90,320
28-01-2012 16:00,1,0,0,1,17.22,21.21,44,23.9994,131,276
28-01-2012 17:00,1,0,0,1,17.22,21.21,44,26.0027,57,233
28-01-2012 18:00,1,0,0,1,17.22,21.21,41,15.0013,40,201
28-01-2012 19:00,1,0,0,2,17.22,21.21,41,36.9974,33,173
28-01-2012 20:00,1,0,0,1,16.4,20.455,35,26.0027,5,115
28-01-2012 21:00,1,0,0,1,14.76,16.665,29,23.9994,18,109
28-01-2012 22:00,1,0,0,1,13.94,16.665,34,12.998,6,97
28-01-2012 23:00,1,0,0,1,13.12,15.91,31,12.998,6,79
29-01-2012 00:00,1,0,0,1,12.3,14.395,33,15.0013,15,81
29-01-2012 01:00,1,0,0,1,12.3,13.635,28,23.9994,5,68
29-01-2012 02:00,1,0,0,1,11.48,12.88,26,22.0028,3,48
29-01-2012 03:00,1,0,0,1,10.66,12.88,28,12.998,4,17
29-01-2012 04:00,1,0,0,1,9.84,12.88,30,0,0,5
29-01-2012 05:00,1,0,0,1,8.2,10.605,51,8.9981,1,6
29-01-2012 06:00,1,0,0,1,8.2,11.365,40,7.0015,1,4
29-01-2012 07:00,1,0,0,1,8.2,10.605,37,8.9981,0,12
29-01-2012 08:00,1,0,0,1,7.38,9.85,40,8.9981,9,61
29-01-2012 09:00,1,0,0,1,7.38,9.85,43,8.9981,13,98
29-01-2012 10:00,1,0,0,1,9.84,12.12,35,8.9981,38,153
29-01-2012 11:00,1,0,0,1,11.48,13.635,28,15.0013,57,198
29-01-2012 12:00,1,0,0,1,13.12,15.15,26,15.0013,73,215
29-01-2012 13:00,1,0,0,1,13.12,15.15,26,15.0013,78,238
29-01-2012 14:00,1,0,0,1,13.12,15.15,26,16.9979,51,229
29-01-2012 15:00,1,0,0,1,14.76,16.665,25,19.0012,68,242
29-01-2012 16:00,1,0,0,1,14.76,16.665,21,27.9993,54,268
29-01-2012 17:00,1,0,0,1,14.76,16.665,21,27.9993,33,201
29-01-2012 18:00,1,0,0,1,13.94,15.15,23,23.9994,17,151
29-01-2012 19:00,1,0,0,1,13.12,15.15,29,16.9979,14,145
29-01-2012 20:00,1,0,0,1,12.3,14.395,39,15.0013,13,98
29-01-2012 21:00,1,0,0,1,12.3,14.395,33,19.0012,0,69
29-01-2012 22:00,1,0,0,1,13.12,14.395,26,26.0027,7,57
29-01-2012 23:00,1,0,0,1,12.3,13.635,33,22.0028,4,21
30-01-2012 00:00,1,0,1,2,13.12,14.395,26,27.9993,0,10
30-01-2012 01:00,1,0,1,1,10.66,11.365,60,23.9994,0,9
30-01-2012 02:00,1,0,1,1,9.84,10.605,48,23.9994,1,6
30-01-2012 03:00,1,0,1,1,9.84,11.365,48,12.998,0,4
30-01-2012 04:00,1,0,1,1,8.2,10.605,51,8.9981,0,5
30-01-2012 05:00,1,0,1,1,8.2,10.605,51,8.9981,0,26
30-01-2012 06:00,1,0,1,1,9.02,10.605,44,16.9979,0,80
30-01-2012 07:00,1,0,1,1,9.02,10.605,44,19.0012,4,221
30-01-2012 08:00,1,0,1,1,8.2,9.85,47,15.0013,12,481
30-01-2012 09:00,1,0,1,1,8.2,9.85,47,15.0013,5,193
30-01-2012 10:00,1,0,1,1,9.02,10.605,41,19.0012,3,82
30-01-2012 11:00,1,0,1,1,10.66,12.88,38,0,6,93
30-01-2012 12:00,1,0,1,1,10.66,11.365,35,26.0027,5,129
30-01-2012 13:00,1,0,1,1,12.3,14.395,31,12.998,15,117
30-01-2012 14:00,1,0,1,1,13.12,16.665,24,8.9981,15,100
30-01-2012 15:00,1,0,1,1,13.12,15.91,24,12.998,7,131
30-01-2012 16:00,1,0,1,1,13.94,16.665,25,12.998,11,210
30-01-2012 17:00,1,0,1,1,14.76,17.425,21,12.998,16,422
30-01-2012 18:00,1,0,1,1,13.94,16.665,23,11.0014,11,399
30-01-2012 19:00,1,0,1,1,12.3,15.91,45,7.0015,8,298
30-01-2012 20:00,1,0,1,1,12.3,15.15,39,11.0014,2,179
30-01-2012 21:00,1,0,1,1,12.3,15.15,42,11.0014,3,159
30-01-2012 22:00,1,0,1,1,11.48,13.635,48,15.0013,2,92
30-01-2012 23:00,1,0,1,1,10.66,12.88,60,12.998,0,52
31-01-2012 00:00,1,0,1,1,11.48,13.635,52,16.9979,0,15
31-01-2012 01:00,1,0,1,1,12.3,13.635,42,19.9995,1,7
31-01-2012 02:00,1,0,1,1,12.3,14.395,42,15.0013,0,2
31-01-2012 03:00,1,0,1,1,12.3,14.395,45,15.0013,0,2
31-01-2012 04:00,1,0,1,1,12.3,14.395,49,12.998,0,1
31-01-2012 05:00,1,0,1,1,12.3,14.395,49,12.998,0,22
31-01-2012 06:00,1,0,1,1,11.48,13.635,52,11.0014,0,104
31-01-2012 07:00,1,0,1,1,10.66,12.88,60,12.998,6,273
31-01-2012 08:00,1,0,1,1,10.66,13.635,60,7.0015,14,498
31-01-2012 09:00,1,0,1,1,12.3,14.395,52,12.998,30,231
31-01-2012 10:00,1,0,1,2,13.12,15.91,57,12.998,34,110
31-01-2012 11:00,1,0,1,1,16.4,20.455,37,19.0012,14,125
31-01-2012 12:00,1,0,1,1,16.4,20.455,43,19.9995,13,181
31-01-2012 13:00,1,0,1,1,18.86,22.725,36,15.0013,27,171
31-01-2012 14:00,1,0,1,1,20.5,24.24,29,22.0028,18,142
31-01-2012 15:00,1,0,1,1,22.14,25.76,26,30.0026,27,150
31-01-2012 16:00,1,0,1,1,22.14,25.76,26,30.0026,30,277
31-01-2012 17:00,1,0,1,1,22.14,25.76,26,27.9993,41,518
31-01-2012 18:00,1,0,1,1,22.14,25.76,24,23.9994,16,486
31-01-2012 19:00,1,0,1,1,20.5,24.24,29,19.0012,22,306
31-01-2012 20:00,1,0,1,1,16.4,20.455,58,7.0015,15,223
31-01-2012 21:00,1,0,1,1,18.86,22.725,33,19.9995,3,162
31-01-2012 22:00,1,0,1,1,18.04,21.97,35,19.9995,11,118
31-01-2012 23:00,1,0,1,1,18.04,21.97,38,16.9979,2,61
01-02-2012 00:00,1,0,1,1,18.04,21.97,38,19.0012,0,31
01-02-2012 01:00,1,0,1,1,18.04,21.97,41,19.0012,0,4
01-02-2012 02:00,1,0,1,1,18.04,21.97,44,19.0012,1,6
01-02-2012 03:00,1,0,1,1,18.04,21.97,44,12.998,0,3
01-02-2012 04:00,1,0,1,1,16.4,20.455,50,11.0014,0,1
01-02-2012 05:00,1,0,1,1,16.4,20.455,50,11.0014,0,18
01-02-2012 06:00,1,0,1,3,16.4,20.455,54,11.0014,0,67
01-02-2012 07:00,1,0,1,3,15.58,19.695,62,6.0032,7,201
01-02-2012 08:00,1,0,1,3,14.76,18.18,73,7.0015,15,505
01-02-2012 09:00,1,0,1,2,14.76,17.425,71,12.998,9,267
01-02-2012 10:00,1,0,1,1,16.4,20.455,62,8.9981,9,124
01-02-2012 11:00,1,0,1,1,16.4,20.455,58,11.0014,27,116
01-02-2012 12:00,1,0,1,1,18.04,21.97,54,7.0015,26,153
01-02-2012 13:00,1,0,1,1,18.86,22.725,47,15.0013,12,174
01-02-2012 14:00,1,0,1,1,25.42,31.06,33,15.0013,33,159
01-02-2012 15:00,1,0,1,1,24.6,31.06,35,19.0012,25,169
01-02-2012 16:00,1,0,1,1,24.6,31.06,40,15.0013,22,261
01-02-2012 17:00,1,0,1,1,23.78,27.275,43,12.998,31,508
01-02-2012 18:00,1,0,1,1,22.96,26.515,46,11.0014,12,514
01-02-2012 19:00,1,0,1,1,22.14,25.76,52,19.0012,20,315
01-02-2012 20:00,1,0,1,1,21.32,25,52,11.0014,10,254
01-02-2012 21:00,1,0,1,1,21.32,25,52,11.0014,16,217
01-02-2012 22:00,1,0,1,1,20.5,24.24,55,12.998,7,133
01-02-2012 23:00,1,0,1,1,18.86,22.725,63,6.0032,22,75
02-02-2012 00:00,1,0,1,1,18.86,22.725,59,8.9981,7,24
02-02-2012 01:00,1,0,1,2,18.86,22.725,55,0,3,14
02-02-2012 02:00,1,0,1,2,17.22,21.21,67,8.9981,2,7
02-02-2012 03:00,1,0,1,2,17.22,21.21,67,8.9981,0,2
02-02-2012 04:00,1,0,1,3,16.4,20.455,82,6.0032,0,1
02-02-2012 05:00,1,0,1,3,16.4,20.455,82,0,0,19
02-02-2012 06:00,1,0,1,3,14.76,18.94,90,0,1,73
02-02-2012 07:00,1,0,1,3,14.76,18.94,93,0,4,201
02-02-2012 08:00,1,0,1,3,16.4,20.455,87,0,9,436
02-02-2012 09:00,1,0,1,3,15.58,19.695,87,0,15,213
02-02-2012 10:00,1,0,1,3,17.22,21.21,77,7.0015,6,72
02-02-2012 11:00,1,0,1,3,16.4,20.455,82,16.9979,6,99
02-02-2012 12:00,1,0,1,1,17.22,21.21,82,0,8,140
02-02-2012 13:00,1,0,1,2,17.22,21.21,77,0,13,124
02-02-2012 14:00,1,0,1,1,16.4,20.455,76,7.0015,12,129
02-02-2012 15:00,1,0,1,1,18.86,22.725,67,11.0014,24,150
02-02-2012 16:00,1,0,1,1,18.86,22.725,55,19.0012,18,211
02-02-2012 17:00,1,0,1,1,17.22,21.21,54,32.9975,13,437
02-02-2012 18:00,1,0,1,1,16.4,20.455,43,31.0009,17,393
02-02-2012 19:00,1,0,1,1,15.58,19.695,43,35.0008,16,311
02-02-2012 20:00,1,0,1,1,14.76,15.91,46,35.0008,9,204
02-02-2012 21:00,1,0,1,1,13.94,15.15,46,27.9993,4,144
02-02-2012 22:00,1,0,1,1,13.12,14.395,49,27.9993,3,106
02-02-2012 23:00,1,0,1,1,13.12,15.15,49,16.9979,0,61
03-02-2012 00:00,1,0,1,1,13.12,14.395,53,26.0027,1,37
03-02-2012 01:00,1,0,1,1,12.3,13.635,56,22.0028,3,19
03-02-2012 02:00,1,0,1,1,12.3,14.395,52,15.0013,0,6
03-02-2012 03:00,1,0,1,1,11.48,12.88,56,19.9995,0,4
03-02-2012 04:00,1,0,1,1,10.66,12.88,60,15.0013,0,2
03-02-2012 05:00,1,0,1,1,10.66,12.88,60,15.0013,0,17
03-02-2012 06:00,1,0,1,1,9.84,12.12,65,11.0014,0,88
03-02-2012 07:00,1,0,1,1,9.84,11.365,65,15.0013,10,216
03-02-2012 08:00,1,0,1,1,9.84,11.365,65,15.0013,12,429
03-02-2012 09:00,1,0,1,1,9.84,11.365,65,12.998,18,252
03-02-2012 10:00,1,0,1,1,11.48,12.88,56,19.0012,15,114
03-02-2012 11:00,1,0,1,1,13.12,15.15,53,19.9995,15,149
03-02-2012 12:00,1,0,1,1,13.94,16.665,46,8.9981,25,191
03-02-2012 13:00,1,0,1,1,14.76,18.18,46,0,25,173
03-02-2012 14:00,1,0,1,1,14.76,17.425,46,15.0013,22,148
03-02-2012 15:00,1,0,1,1,15.58,19.695,40,0,48,168
03-02-2012 16:00,1,0,1,1,16.4,20.455,37,7.0015,36,275
03-02-2012 17:00,1,0,1,1,16.4,20.455,37,6.0032,30,458
03-02-2012 18:00,1,0,1,1,15.58,19.695,40,8.9981,17,368
03-02-2012 19:00,1,0,1,1,13.94,17.425,49,7.0015,11,256
03-02-2012 20:00,1,0,1,1,13.94,17.425,49,7.0015,8,155
03-02-2012 21:00,1,0,1,1,13.94,17.425,49,7.0015,8,126
03-02-2012 22:00,1,0,1,1,13.94,17.425,49,7.0015,3,116
03-02-2012 23:00,1,0,1,1,10.66,13.635,70,7.0015,3,74
04-02-2012 00:00,1,0,0,1,10.66,13.635,70,7.0015,10,76
04-02-2012 01:00,1,0,0,1,10.66,13.635,70,7.0015,0,43
04-02-2012 02:00,1,0,0,1,9.84,12.88,70,6.0032,6,38
04-02-2012 03:00,1,0,0,1,9.84,14.395,75,0,1,17
04-02-2012 04:00,1,0,0,1,9.84,12.88,81,6.0032,1,5
04-02-2012 05:00,1,0,0,1,9.84,12.88,81,6.0032,1,3
04-02-2012 06:00,1,0,0,1,9.02,11.365,87,8.9981,1,4
04-02-2012 07:00,1,0,0,2,9.84,12.12,87,8.9981,1,27
04-02-2012 08:00,1,0,0,1,9.84,14.395,87,0,4,86
04-02-2012 09:00,1,0,0,1,9.84,12.12,81,8.9981,16,141
04-02-2012 10:00,1,0,0,1,9.84,12.88,87,7.0015,31,193
04-02-2012 11:00,1,0,0,1,12.3,16.665,70,0,46,224
04-02-2012 12:00,1,0,0,2,12.3,15.91,70,6.0032,40,260
04-02-2012 13:00,1,0,0,2,12.3,14.395,70,12.998,58,244
04-02-2012 14:00,1,0,0,2,13.12,15.15,66,15.0013,47,229
04-02-2012 15:00,1,0,0,2,13.12,15.15,66,15.0013,61,244
04-02-2012 16:00,1,0,0,2,13.94,16.665,61,11.0014,20,123
04-02-2012 17:00,1,0,0,3,12.3,14.395,70,12.998,13,54
04-02-2012 18:00,1,0,0,3,11.48,13.635,75,11.0014,6,58
04-02-2012 19:00,1,0,0,3,10.66,13.635,87,8.9981,5,75
04-02-2012 20:00,1,0,0,3,9.84,11.365,93,12.998,4,73
04-02-2012 21:00,1,0,0,3,9.84,12.12,93,8.9981,4,74
04-02-2012 22:00,1,0,0,2,9.84,12.88,87,6.0032,4,91
04-02-2012 23:00,1,0,0,2,9.84,12.12,87,8.9981,4,66
05-02-2012 00:00,1,0,0,2,9.84,12.12,87,8.9981,3,58
05-02-2012 01:00,1,0,0,2,9.84,12.88,93,7.0015,5,46
05-02-2012 02:00,1,0,0,2,9.84,12.88,93,7.0015,4,59
05-02-2012 03:00,1,0,0,3,9.84,12.88,87,6.0032,4,13
05-02-2012 04:00,1,0,0,2,9.84,12.12,87,8.9981,0,9
05-02-2012 05:00,1,0,0,3,10.66,12.88,81,12.998,0,4
05-02-2012 06:00,1,0,0,2,10.66,12.12,70,16.9979,0,4
05-02-2012 07:00,1,0,0,2,9.84,12.12,75,11.0014,0,16
05-02-2012 08:00,1,0,0,2,9.84,12.12,75,11.0014,4,58
05-02-2012 09:00,1,0,0,2,9.84,11.365,70,15.0013,9,83
05-02-2012 10:00,1,0,0,2,10.66,12.12,65,19.0012,10,138
05-02-2012 11:00,1,0,0,2,10.66,12.88,70,12.998,22,160
05-02-2012 12:00,1,0,0,2,10.66,12.88,65,12.998,25,223
05-02-2012 13:00,1,0,0,2,11.48,13.635,61,11.0014,33,241
05-02-2012 14:00,1,0,0,1,12.3,15.15,61,11.0014,40,203
05-02-2012 15:00,1,0,0,2,12.3,14.395,56,16.9979,55,217
05-02-2012 16:00,1,0,0,1,12.3,14.395,56,15.0013,35,261
05-02-2012 17:00,1,0,0,1,13.12,15.91,53,11.0014,31,275
05-02-2012 18:00,1,0,0,1,12.3,14.395,52,16.9979,10,171
05-02-2012 19:00,1,0,0,1,12.3,14.395,52,15.0013,6,63
05-02-2012 20:00,1,0,0,1,11.48,13.635,56,12.998,3,47
05-02-2012 21:00,1,0,0,1,11.48,14.395,56,7.0015,6,60
05-02-2012 22:00,1,0,0,1,10.66,13.635,60,7.0015,9,182
05-02-2012 23:00,1,0,0,1,9.84,12.12,70,8.9981,4,38
06-02-2012 00:00,1,0,1,1,9.84,12.12,65,8.9981,7,14
06-02-2012 01:00,1,0,1,1,9.02,12.88,75,6.0032,0,6
06-02-2012 02:00,1,0,1,1,9.02,13.635,75,0,0,3
06-02-2012 04:00,1,0,1,1,7.38,10.605,80,7.0015,0,2
06-02-2012 05:00,1,0,1,1,7.38,10.605,80,7.0015,0,17
06-02-2012 06:00,1,0,1,1,6.56,9.09,86,7.0015,0,72
06-02-2012 07:00,1,0,1,1,6.56,9.09,86,7.0015,5,229
06-02-2012 08:00,1,0,1,1,6.56,9.09,86,8.9981,10,434
06-02-2012 09:00,1,0,1,1,7.38,10.605,80,7.0015,8,269
06-02-2012 10:00,1,0,1,1,9.02,12.12,75,7.0015,20,96
06-02-2012 11:00,1,0,1,1,10.66,13.635,70,8.9981,12,104
06-02-2012 12:00,1,0,1,1,13.12,15.91,61,11.0014,19,131
06-02-2012 13:00,1,0,1,1,15.58,19.695,40,15.0013,17,124
06-02-2012 14:00,1,0,1,1,16.4,20.455,35,11.0014,14,126
06-02-2012 15:00,1,0,1,1,17.22,21.21,32,19.0012,25,146
06-02-2012 16:00,1,0,1,1,16.4,20.455,43,16.9979,13,215
06-02-2012 17:00,1,0,1,1,16.4,20.455,43,16.9979,13,417
06-02-2012 18:00,1,0,1,1,15.58,19.695,43,15.0013,11,426
06-02-2012 19:00,1,0,1,1,14.76,16.665,43,16.9979,7,284
06-02-2012 20:00,1,0,1,1,13.94,16.665,46,11.0014,7,194
06-02-2012 21:00,1,0,1,1,13.12,15.91,57,11.0014,11,143
06-02-2012 22:00,1,0,1,1,12.3,15.15,65,8.9981,4,83
06-02-2012 23:00,1,0,1,1,12.3,15.15,65,8.9981,3,43
07-02-2012 00:00,1,0,1,1,12.3,14.395,70,12.998,1,22
07-02-2012 01:00,1,0,1,1,11.48,14.395,61,8.9981,8,6
07-02-2012 02:00,1,0,1,1,12.3,16.665,61,0,0,4
07-02-2012 03:00,1,0,1,2,12.3,16.665,70,0,1,1
07-02-2012 04:00,1,0,1,2,12.3,16.665,70,0,0,3
07-02-2012 05:00,1,0,1,1,13.12,16.665,49,6.0032,0,15
07-02-2012 06:00,1,0,1,1,13.12,15.15,45,19.9995,2,98
07-02-2012 07:00,1,0,1,1,13.12,17.425,45,0,6,293
07-02-2012 08:00,1,0,1,1,12.3,15.91,49,0,7,522
07-02-2012 09:00,1,0,1,1,13.12,16.665,49,0,11,278
07-02-2012 10:00,1,0,1,1,13.94,16.665,46,11.0014,12,104
07-02-2012 11:00,1,0,1,1,14.76,17.425,46,12.998,9,120
07-02-2012 12:00,1,0,1,1,16.4,20.455,40,22.0028,9,163
07-02-2012 13:00,1,0,1,1,18.04,21.97,38,16.9979,15,169
07-02-2012 14:00,1,0,1,1,18.04,21.97,38,16.9979,11,127
07-02-2012 15:00,1,0,1,1,18.04,21.97,38,12.998,13,133
07-02-2012 16:00,1,0,1,1,18.04,21.97,35,16.9979,19,257
07-02-2012 17:00,1,0,1,1,18.04,21.97,35,12.998,15,494
07-02-2012 18:00,1,0,1,1,17.22,21.21,38,12.998,10,508
07-02-2012 19:00,1,0,1,1,15.58,19.695,43,15.0013,11,327
07-02-2012 20:00,1,0,1,1,14.76,17.425,50,8.9981,6,206
07-02-2012 21:00,1,0,1,1,13.94,17.425,61,7.0015,20,170
07-02-2012 22:00,1,0,1,1,13.12,15.91,57,12.998,11,107
07-02-2012 23:00,1,0,1,1,13.12,16.665,57,8.9981,2,49
08-02-2012 00:00,1,0,1,1,12.3,14.395,56,15.0013,2,21
08-02-2012 01:00,1,0,1,1,11.48,13.635,61,11.0014,1,9
08-02-2012 02:00,1,0,1,1,10.66,15.15,65,0,0,1
08-02-2012 03:00,1,0,1,1,10.66,15.15,65,0,0,1
08-02-2012 04:00,1,0,1,1,9.84,12.88,70,6.0032,0,1
08-02-2012 05:00,1,0,1,1,9.84,12.88,70,6.0032,0,20
08-02-2012 06:00,1,0,1,2,9.84,14.395,70,0,3,95
08-02-2012 07:00,1,0,1,2,9.84,12.88,70,7.0015,5,276
08-02-2012 08:00,1,0,1,2,9.84,11.365,70,15.0013,13,495
08-02-2012 09:00,1,0,1,2,9.84,12.88,70,11.0014,8,245
08-02-2012 10:00,1,0,1,2,10.66,12.88,70,15.0013,1,107
08-02-2012 11:00,1,0,1,2,10.66,12.88,65,15.0013,5,97
08-02-2012 12:00,1,0,1,2,11.48,12.88,65,19.0012,14,124
08-02-2012 13:00,1,0,1,2,11.48,14.395,61,7.0015,15,111
08-02-2012 14:00,1,0,1,2,12.3,15.15,56,11.0014,8,100
08-02-2012 15:00,1,0,1,3,12.3,15.91,61,7.0015,5,49
08-02-2012 16:00,1,0,1,3,10.66,13.635,81,7.0015,2,73
08-02-2012 17:00,1,0,1,3,9.84,12.88,87,7.0015,8,147
08-02-2012 18:00,1,0,1,3,9.84,12.88,87,7.0015,4,163
08-02-2012 19:00,1,0,1,3,9.84,12.88,87,7.0015,3,158
08-02-2012 20:00,1,0,1,3,9.84,12.12,87,8.9981,3,122
08-02-2012 21:00,1,0,1,3,9.84,11.365,87,12.998,3,126
08-02-2012 22:00,1,0,1,2,9.84,12.12,87,8.9981,3,95
08-02-2012 23:00,1,0,1,2,9.84,12.12,87,11.0014,3,57
09-02-2012 00:00,1,0,1,2,9.84,12.12,87,11.0014,3,23
09-02-2012 01:00,1,0,1,2,9.84,12.12,87,8.9981,2,10
09-02-2012 02:00,1,0,1,1,9.02,11.365,80,8.9981,0,2
09-02-2012 03:00,1,0,1,1,9.02,10.605,80,19.0012,0,4
09-02-2012 04:00,1,0,1,2,9.02,9.85,75,30.0026,0,1
09-02-2012 05:00,1,0,1,1,8.2,9.09,75,19.0012,0,18
09-02-2012 06:00,1,0,1,1,8.2,9.09,75,19.0012,1,75
09-02-2012 07:00,1,0,1,1,8.2,9.85,69,16.9979,4,263
09-02-2012 08:00,1,0,1,1,8.2,9.85,64,16.9979,11,473
09-02-2012 09:00,1,0,1,1,8.2,9.85,59,15.0013,9,229
09-02-2012 10:00,1,0,1,1,9.02,10.605,51,15.0013,7,90
09-02-2012 11:00,1,0,1,1,9.84,11.365,52,15.0013,4,95
09-02-2012 12:00,1,0,1,1,10.66,11.365,48,22.0028,10,148
09-02-2012 13:00,1,0,1,1,12.3,13.635,42,22.0028,10,144
09-02-2012 14:00,1,0,1,1,13.12,15.15,39,19.9995,18,126
09-02-2012 15:00,1,0,1,1,13.12,15.15,36,19.9995,14,120
09-02-2012 16:00,1,0,1,1,13.94,16.665,36,0,15,223
09-02-2012 17:00,1,0,1,1,13.94,16.665,34,8.9981,12,387
09-02-2012 18:00,1,0,1,1,13.94,16.665,31,11.0014,13,404
09-02-2012 19:00,1,0,1,1,13.12,16.665,33,7.0015,8,287
09-02-2012 20:00,1,0,1,1,13.12,17.425,36,0,2,197
09-02-2012 21:00,1,0,1,1,12.3,15.91,52,6.0032,8,169
09-02-2012 22:00,1,0,1,2,12.3,16.665,56,0,3,104
09-02-2012 23:00,1,0,1,2,12.3,16.665,52,0,9,75
10-02-2012 00:00,1,0,1,2,11.48,15.15,65,6.0032,4,39
10-02-2012 01:00,1,0,1,2,11.48,15.15,61,6.0032,2,11
10-02-2012 02:00,1,0,1,1,10.66,14.395,52,6.0032,7,9
10-02-2012 03:00,1,0,1,1,10.66,14.395,56,6.0032,0,5
10-02-2012 04:00,1,0,1,1,10.66,14.395,56,6.0032,0,2
10-02-2012 05:00,1,0,1,1,9.84,11.365,52,15.0013,0,17
10-02-2012 06:00,1,0,1,1,8.2,9.85,59,12.998,3,61
10-02-2012 07:00,1,0,1,1,8.2,10.605,59,11.0014,5,225
10-02-2012 08:00,1,0,1,1,8.2,10.605,59,11.0014,1,447
10-02-2012 09:00,1,0,1,1,9.02,11.365,55,11.0014,10,265
10-02-2012 10:00,1,0,1,2,10.66,13.635,48,8.9981,5,119
10-02-2012 11:00,1,0,1,2,11.48,14.395,45,7.0015,19,134
10-02-2012 12:00,1,0,1,2,12.3,15.15,42,8.9981,8,168
10-02-2012 13:00,1,0,1,2,12.3,15.91,42,6.0032,22,170
10-02-2012 14:00,1,0,1,2,13.12,16.665,39,6.0032,8,138
10-02-2012 15:00,1,0,1,2,13.12,16.665,45,8.9981,27,164
10-02-2012 16:00,1,0,1,2,13.94,15.91,42,16.9979,28,240
10-02-2012 17:00,1,0,1,2,13.94,16.665,42,12.998,15,381
10-02-2012 18:00,1,0,1,3,12.3,15.15,61,8.9981,14,345
10-02-2012 19:00,1,0,1,2,13.12,17.425,57,0,16,246
10-02-2012 20:00,1,0,1,2,13.12,17.425,57,0,7,144
10-02-2012 21:00,1,0,1,2,13.12,16.665,66,6.0032,14,108
10-02-2012 22:00,1,0,1,2,13.12,17.425,66,0,11,102
10-02-2012 23:00,1,0,1,2,12.3,15.91,70,6.0032,1,64
11-02-2012 00:00,1,0,0,2,12.3,15.15,70,8.9981,3,50
11-02-2012 01:00,1,0,0,3,11.48,14.395,81,8.9981,2,43
11-02-2012 02:00,1,0,0,3,10.66,12.88,81,12.998,2,24
11-02-2012 03:00,1,0,0,3,9.84,11.365,87,15.0013,0,9
11-02-2012 04:00,1,0,0,3,9.84,11.365,87,15.0013,0,4
11-02-2012 05:00,1,0,0,3,9.02,11.365,93,11.0014,0,2
11-02-2012 06:00,1,0,0,3,9.02,11.365,93,8.9981,1,8
11-02-2012 07:00,1,0,0,3,9.02,11.365,93,8.9981,0,19
11-02-2012 08:00,1,0,0,3,9.02,11.365,93,8.9981,1,77
11-02-2012 09:00,1,0,0,3,9.02,12.12,93,7.0015,5,85
11-02-2012 10:00,1,0,0,3,9.02,12.12,93,7.0015,23,143
11-02-2012 11:00,1,0,0,2,9.84,12.88,81,7.0015,26,157
11-02-2012 12:00,1,0,0,2,10.66,12.88,81,11.0014,25,196
11-02-2012 13:00,1,0,0,2,10.66,12.12,81,19.0012,18,217
11-02-2012 14:00,1,0,0,2,10.66,12.12,81,16.9979,38,205
11-02-2012 15:00,1,0,0,2,12.3,13.635,61,19.9995,12,112
11-02-2012 16:00,1,0,0,3,9.02,9.85,75,27.9993,12,134
11-02-2012 17:00,1,0,0,3,9.02,9.09,69,31.0009,13,131
11-02-2012 18:00,1,0,0,2,9.02,9.09,47,43.9989,3,105
11-02-2012 19:00,1,0,0,2,8.2,7.575,40,36.9974,2,85
11-02-2012 20:00,1,0,0,2,6.56,6.06,43,36.9974,1,62
11-02-2012 21:00,1,0,0,1,5.74,3.79,43,43.0006,5,43
11-02-2012 22:00,1,0,0,2,5.74,5.305,39,26.0027,0,46
11-02-2012 23:00,1,0,0,3,4.92,3.79,50,32.9975,0,20
12-02-2012 00:00,1,0,0,3,4.1,3.79,68,26.0027,0,21
12-02-2012 01:00,1,0,0,3,3.28,2.275,79,31.0009,0,24
12-02-2012 02:00,1,0,0,2,4.1,3.03,58,39.0007,1,26
12-02-2012 03:00,1,0,0,2,4.1,2.275,46,46.0022,0,14
12-02-2012 04:00,1,0,0,2,4.1,2.275,46,47.9988,0,1
12-02-2012 05:00,1,0,0,1,4.1,3.79,49,26.0027,0,3
12-02-2012 06:00,1,0,0,1,4.1,3.79,49,26.0027,0,2
12-02-2012 07:00,1,0,0,1,3.28,4.545,53,12.998,0,18
12-02-2012 08:00,1,0,0,1,3.28,3.79,53,16.9979,0,26
12-02-2012 09:00,1,0,0,1,4.1,4.545,49,19.9995,3,60
12-02-2012 10:00,1,0,0,1,4.92,5.305,42,23.9994,8,83
12-02-2012 11:00,1,0,0,1,4.92,5.305,42,19.9995,3,121
12-02-2012 12:00,1,0,0,1,5.74,3.79,39,43.0006,7,133
12-02-2012 13:00,1,0,0,1,6.56,6.06,40,30.0026,10,128
12-02-2012 14:00,1,0,0,1,6.56,6.06,40,35.0008,9,102
12-02-2012 15:00,1,0,0,1,6.56,6.06,40,36.9974,5,150
12-02-2012 16:00,1,0,0,1,8.2,8.335,34,31.0009,16,148
12-02-2012 17:00,1,0,0,1,7.38,7.575,37,27.9993,4,83
12-02-2012 18:00,1,0,0,1,6.56,6.06,40,31.0009,4,92
12-02-2012 19:00,1,0,0,1,6.56,6.82,40,19.0012,2,78
12-02-2012 20:00,1,0,0,1,5.74,6.06,42,22.0028,1,56
12-02-2012 21:00,1,0,0,1,5.74,6.06,43,19.9995,0,36
